# f1: 0.72392024886
id,label
179425529,0
179425539,0
179425554,0
179425575,0
179425608,0
179425611,0
179425634,0
179425677,0
179425683,0
179425707,0
179425719,0
179425755,0
179425766,0
179425795,0
179425797,0
179425800,0
179425803,0
179425806,0
179425807,0
179425808,0
179425830,0
179425832,0
179425867,0
179425878,0
179425879,0
179425907,0
179425914,0
179425943,0
179425951,0
179425955,0
179425994,0
179426036,0
179426055,0
179426065,0
179426066,0
179426095,0
179426100,0
179426104,0
179426106,0
179426109,0
179426110,0
179426112,0
179426149,0
179426170,0
179426172,0
179426213,0
179426256,0
179426260,0
179426283,0
179426291,0
179426300,0
179426326,0
179426329,0
179426335,0
179426337,0
179426338,0
179426339,0
179426354,0
179426364,0
179426365,0
179426410,0
179426482,0
179426636,0
179426647,0
179426649,0
179426696,0
179426711,0
179426726,0
179426775,0
179426779,0
179426810,0
179426835,0
179426855,0
179426861,0
179426878,0
179426888,0
179426923,0
179426926,0
179426957,0
179426966,0
179426967,0
179426999,0
179427003,0
179427087,0
179427088,0
179427098,0
179427105,0
179427125,0
179427141,0
179427142,0
179427146,0
179427203,0
179427232,0
179427280,0
179427283,0
179427355,0
179427404,0
179427420,0
179427425,0
179427431,0
179427483,0
179427505,0
179427615,0
179427620,0
179427777,0
179427839,0
179427878,0
179427902,0
179427918,0
179427958,0
179413233,0
179413234,0
179413235,0
179413244,0
179413284,0
179413289,0
179413296,0
179413306,0
179413313,0
179413314,0
179413318,0
179413320,0
179413390,0
179413398,0
179413466,0
179413578,0
179413611,0
179413705,0
179413808,0
179413848,0
179413851,0
179413854,0
179413861,0
179413895,0
179413908,0
179413950,0
179413973,0
179414000,0
179414084,0
179414088,0
179414089,0
179414099,0
179414137,0
179414184,0
179414195,0
179414279,0
179414292,0
179414345,0
179414380,0
179414401,0
179414424,0
179414465,0
179414478,0
179414529,0
179414573,0
179414619,0
179414748,0
179414763,0
179414773,0
179414779,0
179414781,0
179414814,0
179414820,0
179414827,0
179414831,0
179414852,0
179414888,0
179414896,0
179414900,0
179414947,0
179414959,0
179414977,0
179414985,0
179415015,0
179415093,0
179415095,0
179415108,0
179415202,0
179415210,0
179415218,0
179415251,0
179415285,0
179415305,0
179415368,0
179415373,0
179415375,0
179415400,0
179415417,0
179415445,0
179415514,0
179415699,0
179415780,0
179415865,0
179415893,0
179415895,0
179415905,0
179415931,0
179415953,0
179416035,0
179416036,0
179416047,0
179416052,0
179416066,0
179416070,0
179416110,0
179416117,0
179416149,0
179416163,0
179416165,0
179416211,0
179416217,0
179416219,0
179416242,0
179416245,0
179416258,0
179416260,0
179416277,0
179416302,0
179416319,0
179416325,0
179416340,0
179416359,0
179416366,0
179416370,0
179416388,0
179416428,0
179416440,0
179416466,0
179416514,0
179416518,0
179416524,0
179416526,0
179416541,0
179416547,0
179416555,0
179416557,0
179416590,0
179416593,0
179416611,0
179416612,0
179416620,0
179416679,0
179416683,0
179416685,0
179416690,0
179416698,0
179416743,0
179416744,0
179416796,0
179416805,0
179416826,0
179416848,0
179416866,0
179416897,0
179416898,0
179416909,0
179416925,0
179416926,0
179416944,0
179416946,0
179416967,0
179416971,0
179416984,0
179417020,0
179417046,0
179417063,0
179417064,0
179417121,0
179417131,0
179417135,0
179417149,0
179417151,0
179417168,0
179417210,0
179417211,0
179417214,0
179417230,0
179417234,0
179417239,0
179417240,0
179417245,0
179417247,0
179417250,0
179417277,0
179417292,0
179417306,0
179417350,0
179417382,0
179417404,0
179417414,0
179417418,0
179417448,0
179417541,0
179417574,0
179417584,0
179417619,0
179417628,0
179417629,0
179417641,0
179417656,0
179417670,0
179417673,0
179417677,0
179417720,0
179417740,0
179417742,0
179417747,0
179417766,0
179417772,0
179417810,0
179417812,0
179417824,0
179417830,0
179417875,0
179417890,0
179417896,0
179417897,0
179417906,0
179417909,0
179417915,0
179417941,0
179417945,0
179417948,0
179417953,0
179417971,0
179418013,0
179418047,0
179418051,0
179418058,0
179418060,0
179418066,0
179418104,0
179418105,0
179418120,0
179418186,0
179418194,0
179418259,0
179418260,0
179418263,0
179418293,0
179418318,0
179418360,0
179418363,0
179418365,0
179418457,0
179418458,0
179418482,0
179418485,0
179418505,0
179418543,0
179418546,0
179418553,0
179418558,0
179418598,0
179418605,0
179418695,0
179418794,0
179418823,0
179418851,0
179418866,0
179418872,0
179418882,0
179418943,0
179418944,0
179418945,0
179418948,0
179418961,0
179418966,0
179418968,0
179419030,0
179419071,0
179419075,0
179419085,0
179419137,0
179419145,0
179419148,0
179419160,0
179419211,0
179419215,0
179419218,0
179419227,0
179419258,0
179419271,0
179419279,0
179419298,0
179419316,0
179419320,0
179419355,0
179419368,0
179419417,0
179419425,0
179419493,0
179419500,0
179419508,0
179419512,0
179419533,0
179419538,0
179419540,0
179419563,0
179419574,0
179419606,0
179419613,0
179419619,0
179419642,0
179419646,0
179419677,0
179419689,0
179419729,0
179419754,0
179419797,0
179419804,0
179419824,0
179419825,0
179419829,0
179419834,0
179419860,0
179419872,0
179419974,0
179420055,0
179420151,0
179420154,0
179420179,0
179420183,0
179420193,0
179420196,0
179420239,0
179420241,0
179420257,0
179420315,0
179420316,0
179420427,0
179420429,0
179420491,0
179420501,0
179420546,0
179420549,0
179420551,0
179420554,0
179420559,0
179420570,0
179420578,0
179420602,0
179420630,0
179420638,0
179420642,0
179420667,0
179420702,0
179420715,0
179420716,0
179420784,0
179420795,0
179420801,0
179420847,0
179420862,0
179420881,0
179420938,0
179420968,0
179421006,0
179421007,0
179421012,0
179421018,0
179421021,0
179421050,0
179421053,0
179421061,0
179421067,0
179421072,0
179421090,0
179421094,0
179421151,0
179421152,0
179421173,0
179421175,0
179421181,0
179421226,0
179421248,0
179421250,0
179421268,0
179421286,0
179421294,0
179421319,0
179421322,0
179421324,0
179421345,0
179421365,0
179421381,0
179421385,0
179421404,0
179421405,0
179421429,0
179421456,0
179421460,0
179421461,0
179421464,0
179421481,0
179421483,0
179421504,0
179421508,0
179421511,0
179421544,0
179421576,0
179421577,0
179421581,0
179421586,0
179421588,0
179421630,0
179421667,0
179421700,0
179421735,0
179421762,0
179421781,0
179421819,0
179421829,0
179421833,0
179421910,0
179421911,0
179421953,0
179422031,0
179422045,0
179422070,0
179422072,0
179422084,0
179422117,0
179422186,0
179422320,0
179422363,0
179422402,0
179422425,0
179422446,0
179422482,0
179422518,0
179422593,0
179422630,0
179422638,0
179422673,0
179422679,0
179422731,0
179422735,0
179422745,0
179422782,0
179422783,0
179422888,0
179422897,0
179423018,0
179423092,0
179423120,0
179423164,0
179423208,0
179423212,0
179423860,0
179423976,0
179424035,0
179424046,0
179424109,0
179424121,0
179424184,0
179424189,0
179424286,0
179424346,0
179424355,0
179424380,0
179424467,0
179430277,0
179430285,0
179430315,0
179430323,0
179430327,0
179430330,0
179430353,0
179430358,0
179430482,0
179430495,0
179430562,0
179430573,0
179430614,0
179430633,0
179430697,0
179430705,0
179430710,0
179430714,0
179430716,0
179430718,0
179430722,0
179430769,0
179430799,0
179430822,0
179430854,0
179430955,0
179430982,0
179430983,0
179431041,0
179431047,0
179431056,0
179431100,0
179431103,0
179431116,0
179431128,0
179431158,0
179431171,0
179431173,0
179431186,0
179431188,0
179431200,0
179431236,0
179431312,0
179431410,0
179431411,0
179431420,0
179431434,0
179431451,0
179431482,0
179431486,0
179431494,0
179431495,0
179431521,0
179431560,0
179431565,0
179431566,0
179431567,0
179431568,0
179431570,0
179431580,0
179431600,0
179431628,0
179431629,0
179431636,0
179431638,0
179431640,0
179431645,0
179431709,0
179431749,0
179431846,0
179431885,0
179431886,0
179431897,0
179431911,0
179431922,0
179431964,0
179431968,0
179436149,0
179436158,0
179436270,0
179436276,0
179436344,0
179436396,0
179436397,0
179436403,0
179436431,0
179436464,0
179436634,0
179436668,0
179436728,0
179436729,0
179436760,0
179436808,0
179436831,0
179436888,0
179437136,0
179437141,0
179437149,0
179437180,0
179437186,0
179437237,0
179437243,0
179437264,0
179437293,0
179437297,0
179437343,0
179437346,0
179437351,0
179437352,0
179437353,0
179437354,0
179437355,0
179437357,0
179437390,0
179437397,0
179437448,0
179437476,0
179437479,0
179437609,0
179437680,0
179437785,0
179437797,0
179437865,0
179437981,0
179438059,0
179438068,0
179438107,0
179438183,0
179438229,0
179438245,0
179438260,0
179438343,0
179438560,0
179438779,0
179438817,0
179438853,0
179438883,0
179438936,0
179438942,0
179438949,0
179438951,0
179439018,0
179439037,0
179439098,0
179439103,0
179439105,0
179439154,0
179439158,0
179439160,0
179439174,0
179439175,0
179439180,0
179439240,0
179439249,0
179439314,0
179439317,0
179439324,0
179439338,0
179439344,0
179439345,0
179439405,0
179439555,0
179439604,0
179439622,0
179439623,0
179439654,0
179439704,0
179439806,0
179439814,0
179440100,0
179440181,0
179440211,0
179440294,0
179440362,0
179440366,0
179440386,0
179440438,0
179440538,0
179440601,0
179440605,0
179440784,0
179440863,0
179440879,0
179440881,0
179440882,0
179440883,0
179440884,0
179440885,0
179440886,0
179440888,0
179440910,0
179440922,0
179440939,0
179440940,0
179440941,0
179440952,0
179440953,0
179440954,0
179440955,0
179440956,0
179440959,0
179440963,0
179440966,0
179441063,0
179441088,0
179441423,0
179441431,0
179441580,0
179441640,0
179441641,0
179441801,0
179441819,0
179441821,0
179441822,0
179441879,0
179441948,0
179442017,0
179442024,0
179442057,0
179442085,0
179442134,0
179442157,0
179442158,0
179442195,0
179442197,0
179442198,0
179442199,0
179442203,0
179442238,0
179442395,0
179442396,0
179442397,0
179442426,0
179442501,0
179442508,0
179442550,0
179442552,0
179442585,0
179442589,0
179442785,0
179442793,0
179442800,0
179442803,0
179442804,0
179442816,0
179442818,0
179442966,0
179443027,0
179443040,0
179443166,0
179443172,0
179443173,0
179443231,0
179443245,0
179443248,0
179443252,0
179443255,0
179443268,0
179443292,0
179443296,0
179443315,0
179443368,0
179443380,0
179443387,0
179443395,0
179443438,0
179443514,0
179443520,0
179443559,0
179443681,0
179443689,0
179443800,0
179443837,0
179443842,0
179443869,0
179443989,0
179444034,0
179444069,0
179444114,0
179444222,0
179444225,0
179444230,0
179444231,0
179444372,0
179444415,0
179444416,0
179444429,0
179444430,0
179444442,0
179444449,0
179444450,0
179444454,0
179444456,0
179444499,0
179444747,0
179444798,0
179444834,0
179444845,0
179444850,0
179445005,0
179445078,0
179445084,0
179445120,0
179445206,0
179445358,0
179445369,0
179445373,0
179445378,0
179445424,0
179445434,0
179445516,0
179445524,0
179445539,0
179445590,0
179445594,0
179445605,0
179445643,0
179445716,0
179445737,0
179445879,0
179445950,0
179445956,0
179445963,0
179446181,0
179446189,0
179446210,0
179446219,0
179446248,0
179446407,0
179446467,0
179446469,0
179446470,0
179446471,0
179446551,0
179446588,0
179446589,0
179446592,0
179446593,0
179446594,0
179446595,0
179446596,0
179446597,0
179446661,0
179446690,0
179446941,0
179446986,0
179447016,0
179447461,0
179447611,0
179447730,0
179447734,0
179447823,0
179447824,0
179447827,0
179447831,0
179447836,0
179447898,0
179447906,0
179447911,0
179447914,0
179447949,0
179447983,0
179447996,0
179448047,0
179448058,0
179448100,0
179448103,0
179448104,0
179448176,0
179448177,0
179448219,0
179448328,0
179448339,0
179448356,0
179448383,0
179448430,0
179431984,0
179432027,0
179432050,0
179432052,0
179432083,0
179432116,0
179432121,0
179432125,0
179432128,0
179432139,0
179432144,0
179432155,0
179432297,0
179432315,0
179432361,0
179432368,0
179432388,0
179432418,0
179432419,0
179432452,0
179432472,0
179432484,0
179432587,0
179432643,0
179432717,0
179432851,0
179432855,0
179432856,0
179432949,0
179433041,0
179433052,0
179433082,0
179433171,0
179433221,0
179433226,0
179433251,0
179433263,0
179433330,0
179433332,0
179433333,0
179433337,0
179433410,0
179433413,0
179433416,0
179433417,0
179433729,0
179433810,0
179433815,0
179434154,0
179434325,0
179434420,0
179434439,0
179434482,0
179434483,0
179434546,0
179434552,0
179434560,0
179434597,0
179434612,0
179434613,0
179434614,0
179435265,0
179435267,0
179435357,0
179435358,0
179435408,0
179435878,0
179435892,0
179435895,0
179435904,0
179436006,0
179436007,0
179436031,0
179436042,0
179436087,0
179436145,0
179428006,0
179428014,0
179428017,0
179428034,0
179428051,0
179428091,0
179428114,0
179428161,0
179428189,0
179428215,0
179428235,0
179428246,0
179428248,0
179428251,0
179428300,0
179428324,0
179428327,0
179428390,0
179428404,0
179428463,0
179428468,0
179428524,0
179428528,0
179428543,0
179428556,0
179428629,0
179428667,0
179428684,0
179428700,0
179428719,0
179428729,0
179428732,0
179428742,0
179428758,0
179428805,0
179428822,0
179428847,0
179429018,0
179429058,0
179429081,0
179429087,0
179429090,0
179429217,0
179429228,0
179429268,0
179429313,0
179429512,0
179429619,0
179429623,0
179429702,0
179429715,0
179429731,0
179429759,0
179429783,0
179429833,0
179429859,0
179429886,0
179429919,0
179429924,0
179429953,0
179429958,0
179429967,0
179429990,0
179430083,0
179430123,0
179430124,0
179430131,0
179430135,0
179430191,0
179430213,0
179430227,0
179430267,0
179430269,0
179430270,0
179430272,0
179475652,0
179475667,0
179475669,0
179475670,0
179475671,0
179475672,0
179475673,0
179475892,0
179475969,0
179475998,0
179476001,0
179476005,0
179476013,0
179476031,0
179476033,0
179476066,0
179476093,0
179476140,0
179476169,0
179476216,0
179476218,0
179476282,0
179476292,0
179476310,0
179476360,0
179476385,0
179476389,0
179476454,0
179476459,0
179476465,0
179476467,0
179476474,0
179476501,0
179476547,0
179476548,0
179476550,0
179476552,0
179476554,0
179476598,0
179476749,0
179476760,0
179476840,0
179476862,0
179476926,0
179476934,0
179476938,0
179476942,0
179476990,0
179477096,0
179477186,0
179477187,0
179477229,0
179477230,0
179477237,0
179477268,0
179477304,0
179477331,0
179477347,0
179477376,0
179477377,0
179477416,0
179477490,0
179477572,0
179477580,0
179477653,0
179477656,0
179477658,0
179478012,0
179478101,0
179478106,0
179478257,0
179478268,0
179478269,0
179478270,0
179478272,0
179478275,0
179478349,0
179478350,0
179478351,0
179478352,0
179478419,0
179478469,0
179478597,0
179479291,0
179479292,0
179479293,0
179479294,0
179479296,0
179479368,0
179479369,0
179479370,0
179479373,0
179479379,0
179479415,0
179479442,0
179479449,0
179479450,0
179479452,0
179479465,0
179479470,0
179479519,0
179479529,0
179479549,0
179479550,0
179479560,0
179479591,0
179479603,0
179479604,0
179479614,0
179479675,0
179479676,0
179479677,0
179480241,0
179480311,0
179480345,0
179480451,0
179480460,0
179480461,0
179480466,0
179480509,0
179480511,0
179480514,0
179480516,0
179480518,0
179480625,0
179480708,0
179480740,0
179480776,0
179480777,0
179480779,0
179480781,0
179480782,0
179480783,0
179480784,0
179480867,0
179480868,0
179480869,0
179480877,0
179480878,0
179480879,0
179481017,0
179481018,0
179481019,0
179481355,0
179481356,0
179481357,0
179481363,0
179481365,0
179481492,0
179481493,0
179448506,0
179448519,0
179448981,0
179449231,0
179449287,0
179449308,0
179449309,0
179449399,0
179449552,0
179449626,0
179449910,0
179449974,0
179449975,0
179450310,0
179450413,0
179450480,0
179450533,0
179450628,0
179450659,0
179450679,0
179450702,0
179450841,0
179450957,0
179451054,0
179451071,0
179451141,0
179451221,0
179451258,0
179451259,0
179451321,0
179451323,0
179451333,0
179451341,0
179451443,0
179451497,0
179451528,0
179451530,0
179451537,0
179451611,0
179451688,0
179451720,0
179451784,0
179451869,0
179452016,0
179452088,0
179452100,0
179452107,0
179452134,0
179452172,0
179452479,0
179452481,0
179452692,0
179452700,0
179452764,0
179452790,0
179452850,0
179452851,0
179452860,0
179452907,0
179452920,0
179452924,0
179453127,0
179453136,0
179453360,0
179453381,0
179453382,0
179453546,0
179453595,0
179453601,0
179453602,0
179453676,0
179453784,0
179453785,0
179453822,0
179453834,0
179453943,0
179454152,0
179454352,0
179454461,0
179454470,0
179454571,0
179454591,0
179454726,0
179454728,0
179454832,0
179454972,0
179455017,0
179455020,0
179455024,0
179455094,0
179455101,0
179455177,0
179455180,0
179455195,0
179455205,0
179455248,0
179455277,0
179455523,0
179455525,0
179455560,0
179455561,0
179455568,0
179455586,0
179455677,0
179455771,0
179455791,0
179455792,0
179455802,0
179455839,0
179455840,0
179455902,0
179455903,0
179455906,0
179455907,0
179455910,0
179455950,0
179456065,0
179456075,0
179456097,0
179456217,0
179456306,0
179456350,0
179456351,0
179456352,0
179456353,0
179456365,0
179456389,0
179456394,0
179456420,0
179456421,0
179456431,0
179456439,0
179456441,0
179456449,0
179456450,0
179456519,0
179456562,0
179456573,0
179456704,0
179457062,0
179457094,0
179457168,0
179457174,0
179457202,0
179457237,0
179457240,0
179457242,0
179457383,0
179457384,0
179457448,0
179457476,0
179457491,0
179457504,0
179458066,0
179458074,0
179458154,0
179458160,0
179458165,0
179458180,0
179458181,0
179458190,0
179458231,0
179458306,0
179458316,0
179458324,0
179458371,0
179458373,0
179458384,0
179458453,0
179458469,0
179458555,0
179458612,0
179458690,0
179458701,0
179458702,0
179458703,0
179458704,0
179458705,0
179458709,0
179458759,0
179458793,0
179458816,0
179458892,0
179459028,0
179459410,0
179459414,0
179459583,0
179459661,0
179459751,0
179459841,0
179460048,0
179460049,0
179460174,0
179460248,0
179460333,0
179460436,0
179460508,0
179460815,0
179460875,0
179460971,0
179460977,0
179461047,0
179461132,0
179461299,0
179461394,0
179461395,0
179461655,0
179461656,0
179461657,0
179461694,0
179461695,0
179461701,0
179461703,0
179461738,0
179461798,0
179461801,0
179461808,0
179461864,0
179461865,0
179461866,0
179462006,0
179462029,0
179462191,0
179462356,0
179462377,0
179462463,0
179462471,0
179462546,0
179462565,0
179462633,0
179462634,0
179462635,0
179462636,0
179462834,0
179462988,0
179462994,0
179462995,0
179463031,0
179463067,0
179463103,0
179463151,0
179463179,0
179463208,0
179463220,0
179463221,0
179463222,0
179463297,0
179463298,0
179463299,0
179463379,0
179463382,0
179463488,0
179463556,0
179463566,0
179463567,0
179463688,0
179463757,0
179463841,0
179463843,0
179463970,0
179463973,0
179464002,0
179464044,0
179464046,0
179464114,0
179464130,0
179464160,0
179464226,0
179464584,0
179464804,0
179464805,0
179464981,0
179465126,0
179465136,0
179465182,0
179465183,0
179465263,0
179465264,0
179465266,0
179465267,0
179465268,0
179465270,0
179465272,0
179465273,0
179465275,0
179465414,0
179465416,0
179465484,0
179465489,0
179465494,0
179465497,0
179465575,0
179465588,0
179465598,0
179465636,0
179465654,0
179465662,0
179465822,0
179465828,0
179465976,0
179465979,0
179466000,0
179466011,0
179466180,0
179466182,0
179466236,0
179466242,0
179466244,0
179466245,0
179466388,0
179466402,0
179466403,0
179466404,0
179466405,0
179466406,0
179466412,0
179466413,0
179466415,0
179466416,0
179466417,0
179466489,0
179466609,0
179466703,0
179466711,0
179466797,0
179467090,0
179467267,0
179467488,0
179467491,0
179467653,0
179467813,0
179468029,0
179468180,0
179468502,0
179468659,0
179468680,0
179468838,0
179468839,0
179468840,0
179469222,0
179469223,0
179469398,0
179469478,0
179469486,0
179469531,0
179469551,0
179469620,0
179469622,0
179469623,0
179469624,0
179469629,0
179469631,0
179469650,0
179469654,0
179469726,0
179469730,0
179469731,0
179469733,0
179469736,0
179469739,0
179469781,0
179470028,0
179470030,0
179470032,0
179470048,0
179470202,0
179470429,0
179470740,0
179470822,0
179470823,0
179470824,0
179470826,0
179470828,0
179470902,0
179470911,0
179470913,0
179470914,0
179470988,0
179470996,0
179471852,0
179473499,0
179473542,0
179473552,0
179473779,0
179473783,0
179473784,0
179473785,0
179473788,0
179473793,0
179473841,0
179473995,0
179474022,0
179474065,0
179474066,0
179474067,0
179474077,0
179474082,0
179474105,0
179474115,0
179474165,0
179474198,0
179474202,0
179474212,0
179474229,0
179474233,0
179474251,0
179474252,0
179474253,0
179474255,0
179474256,0
179474258,0
179474262,0
179474264,0
179474265,0
179474266,0
179474289,0
179474420,0
179474422,0
179474455,0
179474491,0
179474535,0
179474653,0
179474700,0
179474714,0
179474748,0
179474776,0
179474777,0
179474816,0
179474842,0
179474848,0
179474849,0
179474850,0
179474851,0
179474854,0
179474857,0
179474902,0
179474914,0
179474932,0
179474991,0
179475038,0
179475044,0
179475053,0
179475137,0
179475224,0
179475236,0
179475237,0
179475305,0
179475340,0
179475402,0
179475518,0
179503990,0
179504017,0
179504021,0
179504078,0
179504083,0
179504086,0
179504088,0
179504098,0
179504214,0
179504295,0
179504491,0
179504554,0
179504728,0
179504729,0
179504834,0
179504855,0
179504856,0
179504870,0
179504880,0
179504900,0
179504901,0
179504902,0
179504904,0
179504906,0
179504913,0
179504949,0
179504966,0
179504984,0
179505080,0
179505163,0
179505491,0
179505510,0
179505559,0
179505562,0
179505563,0
179505564,0
179505634,0
179505638,0
179505640,0
179505641,0
179505853,0
179505854,0
179505855,0
179505862,0
179505921,0
179505922,0
179506050,0
179506142,0
179506143,0
179506144,0
179506146,0
179506147,0
179506148,0
179506152,0
179506154,0
179506196,0
179506220,0
179506221,0
179506462,0
179506464,0
179506544,0
179506584,0
179506601,0
179506610,0
179506611,0
179506613,0
179506614,0
179506615,0
179506640,0
179506672,0
179506674,0
179506675,0
179506687,0
179506709,0
179506904,0
179507017,0
179507972,0
179507974,0
179507975,0
179507978,0
179507979,0
179507987,0
179507992,0
179508001,0
179508033,0
179508041,0
179508047,0
179508048,0
179508053,0
179508054,0
179508058,0
179508066,0
179508108,0
179508117,0
179508173,0
179508174,0
179508187,0
179508189,0
179508195,0
179508199,0
179508200,0
179508201,0
179508204,0
179508256,0
179508269,0
179508272,0
179508273,0
179508274,0
179508276,0
179508282,0
179508339,0
179508442,0
179508675,0
179508745,0
179508830,0
179509023,0
179509026,0
179509033,0
179509045,0
179509047,0
179509049,0
179509062,0
179509222,0
179509236,0
179509274,0
179509297,0
179509303,0
179509304,0
179509305,0
179509306,0
179509310,0
179509311,0
179509312,0
179509361,0
179509376,0
179509431,0
179509445,0
179509523,0
179509524,0
179509525,0
179509591,0
179509657,0
179509747,0
179509783,0
179509793,0
179509841,0
179509842,0
179509844,0
179509846,0
179509847,0
179509849,0
179509850,0
179509852,0
179509854,0
179509911,0
179509912,0
179509915,0
179509916,0
179509917,0
179509919,0
179509920,0
179509923,0
179509924,0
179510002,0
179510067,0
179510072,0
179510073,0
179510075,0
179510076,0
179510077,0
179510079,0
179510113,0
179510124,0
179510125,0
179510135,0
179510430,0
179510437,0
179510508,0
179510573,0
179510574,0
179510575,0
179510576,0
179510579,0
179510582,0
179510659,0
179510660,0
179510661,0
179510783,0
179510786,0
179511011,0
179511144,0
179511146,0
179511148,0
179511302,0
179511326,0
179511327,0
179511328,0
179511424,0
179511426,0
179511428,0
179511429,0
179511430,0
179511431,0
179511434,0
179511441,0
179511442,0
179511443,0
179511483,0
179511507,0
179511554,0
179511705,0
179511760,0
179511763,0
179511779,0
179511780,0
179511834,0
179511835,0
179511836,0
179511837,0
179511838,0
179512107,0
179512108,0
